frameID,trayPoints,brushPoint,TwizzersPoint
117.0,"[(261, 88), (366, 88), (261, 294), (366, 294)]",None,"(298, 102)"
118.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(300, 102)"
119.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(303, 98)"
120.0,"[(261, 88), (366, 88), (261, 294), (366, 294)]",None,"(307, 98)"
121.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(310, 95)"
122.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,None
123.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,None
124.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(336, 59)"
125.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(337, 73)"
126.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(337, 77)"
127.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(340, 77)"
128.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(340, 77)"
129.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(340, 82)"
130.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(340, 83)"
131.0,"[(261, 88), (366, 88), (261, 294), (366, 294)]",None,None
132.0,"[(261, 88), (366, 88), (261, 294), (366, 294)]",None,None
133.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,"(340, 86)"
134.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
135.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
136.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
137.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
138.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
139.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
140.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
141.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
142.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
143.0,"[(260, 89), (366, 89), (260, 293), (366, 293)]",None,None
144.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
145.0,"[(261, 88), (366, 88), (261, 294), (366, 294)]",None,None
146.0,"[(261, 88), (366, 88), (261, 294), (366, 294)]",None,None
147.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
148.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
149.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,"(338, 94)"
150.0,"[(260, 92), (365, 92), (260, 294), (365, 294)]",None,"(338, 92)"
151.0,"[(260, 92), (366, 92), (260, 293), (366, 293)]",None,"(338, 93)"
152.0,"[(260, 92), (366, 92), (260, 293), (366, 293)]",None,"(338, 93)"
153.0,"[(260, 92), (366, 92), (260, 293), (366, 293)]",None,None
154.0,"[(260, 93), (366, 93), (260, 293), (366, 293)]",None,None
155.0,"[(260, 91), (366, 91), (260, 293), (366, 293)]",None,None
156.0,"[(260, 89), (366, 89), (260, 293), (366, 293)]",None,None
157.0,"[(260, 89), (366, 89), (260, 293), (366, 293)]",None,None
158.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
159.0,"[(260, 89), (366, 89), (260, 293), (366, 293)]",None,None
160.0,"[(260, 89), (366, 89), (260, 293), (366, 293)]",None,None
161.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
162.0,"[(260, 90), (366, 90), (260, 292), (366, 292)]",None,None
163.0,"[(260, 90), (366, 90), (260, 292), (366, 292)]",None,None
164.0,"[(260, 89), (366, 89), (260, 292), (366, 292)]",None,None
165.0,"[(259, 89), (366, 89), (259, 292), (366, 292)]",None,None
166.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
167.0,"[(259, 88), (366, 88), (259, 292), (366, 292)]",None,None
168.0,"[(259, 88), (366, 88), (259, 292), (366, 292)]",None,None
169.0,"[(259, 88), (366, 88), (259, 292), (366, 292)]",None,None
170.0,"[(259, 87), (366, 87), (259, 292), (366, 292)]",None,None
171.0,"[(259, 87), (366, 87), (259, 292), (366, 292)]",None,None
172.0,"[(259, 87), (366, 87), (259, 292), (366, 292)]",None,None
173.0,"[(259, 87), (366, 87), (259, 292), (366, 292)]",None,None
174.0,"[(259, 87), (366, 87), (259, 292), (366, 292)]",None,None
175.0,"[(259, 87), (366, 87), (259, 292), (366, 292)]",None,None
176.0,"[(259, 87), (366, 87), (259, 292), (366, 292)]",None,None
177.0,"[(259, 87), (366, 87), (259, 292), (366, 292)]",None,None
178.0,"[(259, 87), (366, 87), (259, 292), (366, 292)]",None,None
179.0,"[(259, 88), (366, 88), (259, 292), (366, 292)]",None,None
180.0,"[(259, 88), (366, 88), (259, 292), (366, 292)]",None,None
181.0,"[(259, 88), (366, 88), (259, 292), (366, 292)]",None,None
182.0,"[(259, 88), (366, 88), (259, 292), (366, 292)]",None,None
183.0,"[(259, 88), (366, 88), (259, 293), (366, 293)]",None,None
184.0,"[(259, 88), (366, 88), (259, 293), (366, 293)]",None,None
185.0,"[(259, 88), (366, 88), (259, 294), (366, 294)]",None,None
186.0,"[(259, 88), (367, 88), (259, 294), (367, 294)]",None,None
187.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
188.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
189.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
190.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]","(310, 225)",None
191.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
192.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
193.0,"[(259, 90), (366, 90), (259, 294), (366, 294)]",None,None
194.0,"[(259, 93), (365, 93), (259, 295), (365, 295)]",None,None
195.0,"[(259, 93), (365, 93), (259, 295), (365, 295)]",None,None
196.0,"[(259, 92), (365, 92), (259, 294), (365, 294)]",None,None
197.0,"[(259, 92), (365, 92), (259, 294), (365, 294)]",None,None
198.0,"[(260, 92), (365, 92), (260, 294), (365, 294)]",None,None
199.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
200.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
201.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
202.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
203.0,"[(260, 92), (365, 92), (260, 294), (365, 294)]",None,None
204.0,"[(259, 92), (365, 92), (259, 295), (365, 295)]",None,None
205.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
206.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
207.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
208.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
209.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
210.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
211.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
212.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
213.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
214.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
215.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
216.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
217.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
218.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
219.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
220.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
221.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]","(309, 233)",None
222.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
223.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
224.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
225.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
226.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
227.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
228.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
229.0,"[(260, 92), (365, 92), (260, 294), (365, 294)]","(310, 234)",None
230.0,"[(260, 92), (365, 92), (260, 294), (365, 294)]",None,None
231.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
232.0,"[(260, 92), (365, 92), (260, 294), (365, 294)]",None,None
233.0,"[(260, 92), (365, 92), (260, 294), (365, 294)]",None,None
234.0,"[(260, 91), (366, 91), (260, 293), (366, 293)]",None,None
235.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
236.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
237.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
238.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
239.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
240.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
241.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]",None,None
242.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
243.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
244.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]",None,None
245.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
246.0,"[(260, 91), (366, 91), (260, 294), (366, 294)]",None,None
247.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
248.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
249.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
250.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
251.0,"[(260, 91), (366, 91), (260, 293), (366, 293)]",None,None
252.0,"[(260, 92), (365, 92), (260, 294), (365, 294)]",None,None
253.0,"[(260, 91), (366, 91), (260, 294), (366, 294)]",None,None
254.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
255.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
256.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
257.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
258.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
259.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
260.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
261.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
262.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
263.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
264.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
265.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
266.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
267.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
268.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
269.0,"[(260, 88), (366, 88), (260, 294), (366, 294)]",None,None
270.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,None
271.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]",None,None
272.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,None
273.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,None
274.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,None
275.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,None
276.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]",None,None
277.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]",None,None
278.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]",None,None
279.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]",None,None
280.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]",None,None
281.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]",None,None
282.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]",None,None
283.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
284.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
285.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
286.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
287.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
288.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
289.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
290.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
291.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
292.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
293.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
294.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
295.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
296.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
297.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
298.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
299.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
300.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
301.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
302.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
303.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
304.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
305.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
306.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
307.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
308.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
309.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
310.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
311.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
312.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
313.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
314.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
315.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
316.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
317.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
318.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
319.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
320.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
321.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
322.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
323.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
324.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
325.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
326.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
327.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
328.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
329.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
330.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
331.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
332.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
333.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
334.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
335.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
336.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
337.0,"[(260, 91), (366, 91), (260, 294), (366, 294)]",None,None
338.0,"[(260, 91), (366, 91), (260, 294), (366, 294)]",None,None
339.0,"[(260, 91), (366, 91), (260, 294), (366, 294)]",None,None
340.0,"[(260, 91), (366, 91), (260, 294), (366, 294)]","(322, 229)",None
341.0,"[(260, 91), (366, 91), (260, 294), (366, 294)]","(323, 229)",None
342.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]","(323, 229)",None
343.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]","(323, 229)",None
344.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]","(323, 229)",None
345.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]","(323, 229)",None
346.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]","(323, 229)",None
347.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]","(323, 229)",None
348.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]","(323, 229)",None
349.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]","(321, 229)",None
350.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
351.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
352.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
353.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
354.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
355.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
356.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
357.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
358.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
359.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
