frameID,trayPoints,brushPoint,TwizzersPoint
4311.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]","(313, 198)",None
4312.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]","(311, 198)",None
4313.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]","(309, 194)",None
4314.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]","(308, 197)",None
4315.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4316.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4317.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4318.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4319.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4320.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4321.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4322.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4323.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4324.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4325.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4326.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4327.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4328.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4329.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4330.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4331.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4332.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4333.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4334.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4335.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4336.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4337.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4338.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4339.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4340.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4341.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4342.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4343.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4344.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4345.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
