frameID,trayPoints,brushPoint,TwizzersPoint
84.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
85.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
86.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
87.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
88.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
89.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
90.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
91.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
92.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
93.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
94.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
95.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
96.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
97.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
98.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
99.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
100.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(293, 243)",None
101.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(293, 243)",None
102.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(293, 243)",None
103.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]","(292, 243)",None
104.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
105.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
106.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
107.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
108.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
109.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(295, 243)",None
110.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(294, 243)",None
111.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
112.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(295, 244)",None
113.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
114.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]","(295, 244)",None
115.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(295, 245)",None
116.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]","(296, 244)",None
