frameID,trayPoints,brushPoint,TwizzersPoint
1.0,None,None,None
2.0,None,None,None
3.0,None,None,None
4.0,None,None,None
5.0,None,None,None
6.0,None,None,None
7.0,None,None,None
8.0,None,None,None
9.0,None,None,None
10.0,None,None,None
11.0,None,None,None
12.0,None,None,None
13.0,None,None,None
14.0,None,None,None
15.0,None,None,None
16.0,None,None,None
17.0,None,None,None
18.0,None,None,None
19.0,None,None,None
20.0,None,None,None
21.0,None,None,None
22.0,None,None,None
23.0,None,None,None
24.0,None,None,None
25.0,None,None,None
26.0,None,None,None
27.0,None,None,None
28.0,None,None,None
29.0,None,None,None
30.0,None,None,None
31.0,None,None,None
32.0,None,None,None
33.0,None,None,None
34.0,None,None,None
35.0,None,None,None
36.0,None,None,None
37.0,None,None,None
38.0,None,None,None
39.0,None,None,None
40.0,None,None,None
41.0,None,None,None
42.0,None,None,None
43.0,None,None,None
44.0,None,None,None
45.0,None,None,None
46.0,None,None,None
47.0,None,None,None
48.0,None,None,None
49.0,None,None,None
50.0,None,None,None
51.0,None,None,None
52.0,None,None,"(275, 20)"
53.0,None,None,None
54.0,None,None,"(280, 18)"
55.0,None,None,None
56.0,None,None,None
57.0,None,None,None
58.0,None,None,None
59.0,None,None,None
60.0,None,None,None
61.0,None,None,None
62.0,None,None,None
63.0,None,None,None
64.0,None,None,None
65.0,None,None,None
66.0,None,None,None
67.0,None,None,"(261, 81)"
68.0,None,None,"(262, 81)"
69.0,None,None,"(264, 89)"
70.0,None,None,"(265, 100)"
71.0,None,None,"(265, 99)"
72.0,None,None,None
73.0,None,None,None
74.0,None,None,None
75.0,None,None,None
76.0,None,None,None
77.0,None,None,None
78.0,None,None,None
79.0,None,None,None
80.0,None,None,None
81.0,None,None,None
82.0,None,None,None
83.0,None,None,None
84.0,None,None,None
85.0,None,None,None
86.0,None,None,None
87.0,None,None,None
88.0,None,None,None
89.0,None,None,None
90.0,None,None,None
91.0,None,None,None
92.0,None,None,None
93.0,None,None,None
94.0,None,None,None
95.0,None,None,None
96.0,None,None,None
97.0,None,None,None
98.0,None,None,None
99.0,None,None,None
100.0,None,None,"(256, 198)"
101.0,None,None,"(256, 201)"
102.0,None,None,"(255, 197)"
103.0,None,None,"(255, 197)"
104.0,None,None,"(255, 197)"
105.0,None,None,"(255, 197)"
106.0,None,None,"(255, 197)"
107.0,None,None,"(255, 197)"
108.0,None,None,"(255, 197)"
109.0,None,None,"(255, 197)"
110.0,None,None,"(256, 198)"
111.0,None,None,"(256, 198)"
112.0,None,None,"(255, 197)"
113.0,None,None,"(256, 197)"
114.0,None,None,"(257, 199)"
115.0,None,None,"(257, 199)"
116.0,None,None,"(257, 199)"
117.0,None,None,None
118.0,None,None,None
119.0,None,None,"(256, 198)"
120.0,None,None,"(255, 199)"
121.0,None,None,"(255, 199)"
122.0,None,None,"(256, 198)"
123.0,None,None,"(255, 198)"
124.0,None,None,"(255, 195)"
125.0,None,None,"(255, 195)"
126.0,None,None,"(254, 195)"
127.0,None,None,"(254, 195)"
128.0,None,None,"(254, 197)"
129.0,None,None,"(254, 196)"
130.0,None,None,"(254, 198)"
131.0,None,None,"(254, 198)"
132.0,None,None,"(254, 198)"
133.0,None,None,"(253, 198)"
134.0,None,None,"(253, 198)"
135.0,None,None,"(253, 198)"
136.0,None,None,"(254, 200)"
137.0,None,None,"(254, 200)"
138.0,None,None,"(254, 200)"
139.0,None,None,"(254, 199)"
