frameID,trayPoints,brushPoint,TwizzersPoint
87.0,"[(261, 87), (367, 87), (261, 295), (367, 295)]",None,"(287, 197)"
88.0,"[(261, 87), (367, 87), (261, 294), (367, 294)]",None,"(287, 197)"
89.0,"[(261, 87), (367, 87), (261, 295), (367, 295)]",None,None
90.0,"[(261, 87), (367, 87), (261, 295), (367, 295)]",None,None
91.0,"[(261, 87), (367, 87), (261, 294), (367, 294)]",None,None
92.0,"[(261, 87), (367, 87), (261, 294), (367, 294)]",None,None
93.0,"[(260, 87), (367, 87), (260, 295), (367, 295)]",None,None
94.0,"[(261, 87), (367, 87), (261, 294), (367, 294)]",None,None
95.0,"[(261, 87), (367, 87), (261, 295), (367, 295)]",None,None
96.0,"[(261, 86), (367, 86), (261, 295), (367, 295)]",None,None
97.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
98.0,"[(261, 86), (367, 86), (261, 295), (367, 295)]",None,None
99.0,"[(261, 86), (367, 86), (261, 295), (367, 295)]",None,None
100.0,"[(261, 86), (367, 86), (261, 295), (367, 295)]",None,None
101.0,"[(261, 86), (367, 86), (261, 295), (367, 295)]",None,None
102.0,"[(260, 86), (367, 86), (260, 295), (367, 295)]",None,None
103.0,"[(260, 86), (367, 86), (260, 295), (367, 295)]",None,None
104.0,"[(260, 86), (367, 86), (260, 295), (367, 295)]",None,"(516, 29)"
105.0,"[(260, 86), (367, 86), (260, 295), (367, 295)]",None,"(516, 28)"
106.0,"[(260, 86), (367, 86), (260, 295), (367, 295)]",None,"(517, 28)"
107.0,"[(260, 86), (367, 86), (260, 295), (367, 295)]",None,"(517, 29)"
108.0,"[(260, 86), (367, 86), (260, 295), (367, 295)]",None,"(518, 29)"
109.0,"[(261, 86), (367, 86), (261, 295), (367, 295)]",None,"(519, 28)"
110.0,"[(261, 86), (367, 86), (261, 296), (367, 296)]",None,"(519, 28)"
111.0,"[(261, 86), (367, 86), (261, 296), (367, 296)]",None,"(519, 29)"
112.0,"[(262, 86), (367, 86), (262, 296), (367, 296)]",None,"(519, 28)"
113.0,"[(262, 86), (367, 86), (262, 296), (367, 296)]",None,"(519, 29)"
114.0,"[(262, 86), (367, 86), (262, 296), (367, 296)]",None,"(519, 29)"
115.0,"[(261, 87), (366, 87), (261, 295), (366, 295)]",None,"(519, 29)"
116.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(519, 29)"
117.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,"(521, 28)"
118.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,"(520, 28)"
119.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,"(520, 29)"
120.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(518, 29)"
121.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,None
122.0,"[(261, 87), (366, 87), (261, 293), (366, 293)]",None,None
123.0,"[(261, 87), (366, 87), (261, 293), (366, 293)]",None,"(309, 209)"
124.0,"[(261, 87), (366, 87), (261, 293), (366, 293)]",None,"(311, 213)"
125.0,"[(261, 86), (366, 86), (261, 293), (366, 293)]",None,"(311, 213)"
126.0,"[(261, 87), (366, 87), (261, 293), (366, 293)]",None,"(520, 29)"
127.0,"[(261, 87), (366, 87), (261, 293), (366, 293)]",None,"(520, 29)"
128.0,"[(261, 86), (366, 86), (261, 294), (366, 294)]",None,"(520, 29)"
129.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(520, 30)"
130.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(520, 30)"
131.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(520, 30)"
132.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(520, 30)"
133.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(519, 29)"
134.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(519, 29)"
135.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(519, 28)"
136.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(519, 29)"
137.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,"(519, 29)"
138.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,"(519, 29)"
139.0,"[(261, 87), (366, 87), (261, 295), (366, 295)]",None,"(519, 29)"
140.0,"[(261, 87), (366, 87), (261, 295), (366, 295)]",None,"(518, 29)"
141.0,"[(261, 87), (366, 87), (261, 295), (366, 295)]",None,"(517, 29)"
142.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,"(518, 29)"
143.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,"(518, 28)"
144.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,"(518, 28)"
145.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,"(518, 29)"
146.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,"(518, 29)"
147.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,"(518, 29)"
148.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,"(518, 29)"
149.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,"(518, 29)"
150.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,"(518, 29)"
151.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,None
152.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,None
153.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,None
154.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,None
