frameID,trayPoints,brushPoint,TwizzersPoint
1.0,None,None,"(217, 64)"
2.0,None,None,"(218, 65)"
3.0,None,None,"(217, 66)"
4.0,None,None,"(216, 66)"
5.0,None,None,"(216, 66)"
6.0,None,None,"(216, 66)"
7.0,None,None,"(215, 69)"
8.0,None,None,"(215, 69)"
9.0,None,None,"(214, 72)"
10.0,None,None,"(216, 69)"
11.0,None,None,"(216, 69)"
12.0,None,None,"(216, 69)"
13.0,None,None,"(217, 68)"
14.0,None,None,"(216, 69)"
15.0,None,None,"(216, 69)"
16.0,None,None,"(216, 69)"
17.0,None,None,"(216, 68)"
18.0,None,None,"(215, 69)"
19.0,None,None,"(215, 67)"
20.0,None,None,"(215, 67)"
21.0,None,None,"(215, 67)"
22.0,None,None,"(215, 67)"
23.0,None,None,"(215, 67)"
24.0,None,None,"(215, 67)"
25.0,None,None,"(215, 68)"
26.0,None,None,"(216, 68)"
27.0,None,None,"(216, 67)"
28.0,None,None,"(217, 67)"
29.0,None,None,"(215, 68)"
30.0,None,None,"(215, 68)"
31.0,None,None,"(216, 68)"
32.0,None,None,"(216, 68)"
33.0,None,None,"(217, 67)"
34.0,None,None,"(217, 67)"
35.0,None,None,"(217, 67)"
36.0,None,None,"(213, 71)"
37.0,None,"(193, 57)","(215, 69)"
38.0,None,None,"(215, 68)"
39.0,None,None,"(216, 68)"
40.0,None,None,"(217, 64)"
41.0,None,None,"(217, 65)"
42.0,None,None,"(217, 64)"
43.0,None,None,"(218, 67)"
44.0,None,None,None
45.0,None,None,None
46.0,None,None,"(219, 68)"
47.0,None,None,None
48.0,None,None,None
49.0,None,None,"(218, 67)"
50.0,None,None,None
51.0,None,None,None
52.0,None,None,"(213, 68)"
53.0,None,None,"(215, 68)"
54.0,None,None,"(215, 68)"
55.0,None,None,"(216, 64)"
56.0,None,None,"(217, 64)"
57.0,None,None,"(216, 63)"
58.0,None,None,"(213, 65)"
59.0,None,None,"(217, 63)"
60.0,None,None,"(214, 66)"
61.0,None,None,"(216, 68)"
62.0,None,None,None
63.0,None,None,None
64.0,None,None,None
65.0,None,None,"(216, 69)"
66.0,None,None,"(216, 69)"
67.0,"[(169, 12), (268, 12), (169, 155), (268, 155)]",None,None
68.0,"[(169, 12), (268, 12), (169, 155), (268, 155)]",None,None
69.0,"[(169, 12), (268, 12), (169, 155), (268, 155)]",None,None
70.0,"[(169, 12), (269, 12), (169, 155), (269, 155)]",None,None
71.0,"[(169, 12), (268, 12), (169, 155), (268, 155)]",None,None
72.0,"[(169, 12), (268, 12), (169, 155), (268, 155)]",None,None
73.0,None,None,None
74.0,"[(169, 12), (269, 12), (169, 155), (269, 155)]",None,None
75.0,"[(169, 12), (269, 12), (169, 155), (269, 155)]",None,None
76.0,"[(169, 12), (269, 12), (169, 155), (269, 155)]",None,None
77.0,"[(169, 12), (269, 12), (169, 155), (269, 155)]",None,None
78.0,"[(169, 12), (269, 12), (169, 155), (269, 155)]",None,None
79.0,"[(169, 12), (263, 12), (169, 155), (263, 155)]",None,None
80.0,"[(169, 12), (263, 12), (169, 155), (263, 155)]",None,None
81.0,"[(169, 12), (262, 12), (169, 155), (262, 155)]",None,None
82.0,"[(169, 12), (262, 12), (169, 155), (262, 155)]",None,None
83.0,"[(169, 12), (264, 12), (169, 155), (264, 155)]",None,None
