frameID,trayPoints,brushPoint,TwizzersPoint
1.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
2.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
3.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
4.0,"[(163, 34), (268, 34), (163, 174), (268, 174)]",None,None
5.0,"[(163, 34), (268, 34), (163, 174), (268, 174)]",None,None
6.0,"[(163, 34), (268, 34), (163, 174), (268, 174)]",None,None
7.0,"[(163, 34), (268, 34), (163, 174), (268, 174)]",None,None
8.0,"[(163, 34), (268, 34), (163, 174), (268, 174)]",None,None
9.0,"[(163, 34), (268, 34), (163, 174), (268, 174)]",None,None
10.0,"[(163, 34), (268, 34), (163, 174), (268, 174)]",None,None
11.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
12.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
13.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
14.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
15.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
16.0,"[(163, 34), (266, 34), (163, 175), (266, 175)]",None,None
17.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
18.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
19.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
20.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
21.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
22.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
23.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
24.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
25.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
26.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
27.0,"[(163, 34), (267, 34), (163, 175), (267, 175)]",None,None
28.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
29.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
30.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
31.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
32.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
33.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
34.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
35.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
36.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
37.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
38.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
39.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
40.0,None,None,None
41.0,None,None,None
42.0,None,None,None
43.0,None,None,None
44.0,None,None,None
45.0,None,None,None
46.0,None,None,None
47.0,None,None,None
48.0,None,None,None
49.0,None,None,None
50.0,None,None,None
51.0,None,None,None
52.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
53.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
54.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
55.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
56.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
57.0,"[(163, 34), (267, 34), (163, 174), (267, 174)]",None,None
58.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
59.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
60.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
61.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
62.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
63.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
64.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
65.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
66.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
67.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
68.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
69.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
70.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
71.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
72.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
73.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
74.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
75.0,"[(163, 34), (267, 34), (163, 173), (267, 173)]",None,None
76.0,None,None,None
77.0,None,None,None
78.0,None,None,None
79.0,None,None,None
80.0,"[(163, 34), (266, 34), (163, 173), (266, 173)]",None,None
81.0,"[(163, 34), (266, 34), (163, 173), (266, 173)]",None,None
