frameID,trayPoints,brushPoint,TwizzersPoint
29.0,"[(139, 7), (241, 7), (139, 198), (241, 198)]",None,"(253, 283)"
30.0,"[(139, 7), (241, 7), (139, 198), (241, 198)]",None,"(253, 283)"
31.0,"[(139, 8), (241, 8), (139, 198), (241, 198)]",None,"(253, 283)"
32.0,"[(139, 8), (241, 8), (139, 198), (241, 198)]",None,"(253, 283)"
33.0,"[(139, 8), (241, 8), (139, 198), (241, 198)]",None,"(253, 283)"
34.0,"[(139, 8), (241, 8), (139, 198), (241, 198)]",None,"(253, 283)"
35.0,"[(139, 8), (241, 8), (139, 198), (241, 198)]",None,"(253, 283)"
36.0,"[(139, 8), (241, 8), (139, 198), (241, 198)]",None,"(253, 283)"
37.0,"[(140, 9), (240, 9), (140, 199), (240, 199)]",None,"(253, 283)"
38.0,None,None,"(253, 283)"
39.0,"[(140, 9), (240, 9), (140, 199), (240, 199)]",None,"(253, 283)"
40.0,"[(140, 9), (240, 9), (140, 199), (240, 199)]",None,"(253, 283)"
41.0,"[(140, 9), (240, 9), (140, 199), (240, 199)]",None,"(253, 283)"
42.0,"[(140, 9), (240, 9), (140, 199), (240, 199)]",None,"(253, 283)"
43.0,"[(140, 9), (240, 9), (140, 199), (240, 199)]",None,"(253, 283)"
44.0,None,None,"(253, 283)"
45.0,None,None,"(253, 283)"
46.0,None,None,"(253, 283)"
47.0,None,None,"(253, 283)"
48.0,None,None,"(253, 283)"
49.0,None,None,"(254, 282)"
50.0,None,None,"(254, 282)"
51.0,None,None,"(254, 282)"
52.0,None,None,"(254, 282)"
53.0,None,None,"(254, 282)"
54.0,None,None,"(254, 282)"
55.0,None,None,"(254, 282)"
56.0,"[(139, 8), (240, 8), (139, 198), (240, 198)]",None,"(254, 282)"
57.0,None,None,"(254, 282)"
58.0,None,None,"(254, 282)"
59.0,None,None,"(254, 282)"
60.0,None,None,"(254, 282)"
61.0,None,None,"(254, 283)"
62.0,None,None,"(254, 283)"
63.0,None,None,"(254, 283)"
64.0,None,None,"(254, 283)"
65.0,None,None,"(254, 283)"
66.0,"[(139, 8), (240, 8), (139, 198), (240, 198)]",None,"(254, 283)"
67.0,"[(139, 8), (240, 8), (139, 198), (240, 198)]",None,"(254, 283)"
68.0,"[(139, 8), (240, 8), (139, 198), (240, 198)]",None,"(254, 283)"
69.0,"[(139, 8), (240, 8), (139, 198), (240, 198)]",None,"(254, 283)"
70.0,"[(139, 8), (240, 8), (139, 198), (240, 198)]",None,"(254, 283)"
71.0,"[(139, 8), (240, 8), (139, 198), (240, 198)]",None,"(254, 283)"
72.0,"[(139, 8), (240, 8), (139, 198), (240, 198)]",None,"(254, 283)"
73.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 282)"
74.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 282)"
75.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(256, 281)"
76.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 282)"
77.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 282)"
78.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
79.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(256, 281)"
80.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(256, 281)"
81.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(256, 281)"
82.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 282)"
83.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 282)"
84.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 282)"
85.0,None,None,"(254, 282)"
86.0,None,None,"(254, 282)"
87.0,None,None,"(253, 282)"
88.0,None,None,"(253, 282)"
89.0,None,None,"(254, 282)"
90.0,None,None,"(254, 282)"
91.0,None,None,"(254, 282)"
92.0,None,None,"(253, 282)"
93.0,None,None,"(253, 282)"
94.0,None,None,"(253, 282)"
95.0,None,None,"(254, 282)"
96.0,None,None,"(254, 282)"
97.0,None,None,"(254, 282)"
98.0,None,None,"(254, 282)"
99.0,None,None,"(254, 282)"
100.0,None,None,"(254, 282)"
101.0,None,None,"(254, 282)"
102.0,None,None,"(254, 282)"
103.0,None,None,"(254, 282)"
104.0,None,None,"(254, 282)"
105.0,None,None,"(254, 282)"
106.0,None,None,"(254, 282)"
107.0,None,None,"(254, 282)"
108.0,None,None,"(254, 282)"
109.0,None,None,"(254, 283)"
110.0,None,None,"(254, 283)"
111.0,None,None,"(254, 283)"
112.0,None,None,"(254, 283)"
113.0,None,None,None
114.0,None,None,None
115.0,None,None,None
116.0,None,None,None
117.0,None,None,None
118.0,None,None,None
119.0,None,None,None
120.0,None,None,None
121.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
122.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
123.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
124.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
125.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
126.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
127.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
128.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
129.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
130.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
131.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
132.0,"[(139, 7), (240, 7), (139, 198), (240, 198)]",None,"(254, 282)"
133.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
134.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
135.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
136.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
137.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
138.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
139.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
140.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
141.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
142.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
143.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,"(255, 282)"
144.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 282)"
145.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
146.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
147.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
148.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
149.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
150.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
151.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
152.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
153.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
154.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
155.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
156.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
157.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 283)"
158.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 283)"
159.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 283)"
160.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(255, 283)"
161.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
162.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
163.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
164.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
165.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
166.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
167.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
168.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
169.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
170.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
171.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
172.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
173.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
174.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
175.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
176.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
177.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
178.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
179.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
180.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 282)"
181.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
182.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
183.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
184.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
185.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
186.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
187.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
188.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
189.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
190.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
191.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
192.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(255, 283)"
193.0,None,None,"(254, 282)"
194.0,None,None,"(254, 282)"
195.0,None,None,"(254, 282)"
196.0,None,None,"(254, 282)"
197.0,None,None,"(254, 282)"
198.0,None,None,"(254, 282)"
199.0,None,None,"(254, 282)"
200.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(254, 282)"
201.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(254, 282)"
202.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(254, 282)"
203.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(254, 282)"
204.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,"(254, 282)"
205.0,"[(140, 8), (240, 8), (140, 198), (240, 198)]",None,"(254, 282)"
206.0,"[(140, 8), (240, 8), (140, 198), (240, 198)]",None,"(254, 282)"
207.0,"[(140, 8), (240, 8), (140, 198), (240, 198)]",None,"(254, 282)"
208.0,"[(140, 8), (240, 8), (140, 198), (240, 198)]",None,"(254, 282)"
209.0,"[(140, 8), (240, 8), (140, 198), (240, 198)]",None,"(254, 282)"
210.0,"[(140, 8), (240, 8), (140, 198), (240, 198)]",None,"(254, 282)"
211.0,"[(140, 8), (240, 8), (140, 198), (240, 198)]",None,"(254, 282)"
212.0,"[(139, 8), (240, 8), (139, 198), (240, 198)]",None,"(254, 282)"
213.0,"[(140, 8), (240, 8), (140, 198), (240, 198)]",None,"(254, 282)"
214.0,"[(140, 8), (241, 8), (140, 198), (241, 198)]",None,"(254, 282)"
215.0,"[(140, 8), (241, 8), (140, 198), (241, 198)]",None,"(254, 282)"
216.0,"[(140, 8), (241, 8), (140, 198), (241, 198)]",None,"(254, 282)"
217.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(254, 282)"
218.0,"[(139, 8), (241, 8), (139, 200), (241, 200)]",None,"(254, 282)"
219.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(254, 282)"
220.0,"[(139, 8), (241, 8), (139, 200), (241, 200)]",None,"(254, 282)"
221.0,"[(139, 8), (241, 8), (139, 200), (241, 200)]",None,"(254, 282)"
222.0,"[(139, 8), (241, 8), (139, 200), (241, 200)]",None,"(254, 282)"
223.0,"[(139, 8), (241, 8), (139, 200), (241, 200)]",None,None
224.0,"[(139, 8), (241, 8), (139, 200), (241, 200)]",None,None
225.0,"[(139, 8), (241, 8), (139, 200), (241, 200)]",None,None
226.0,"[(139, 8), (241, 8), (139, 199), (241, 199)]",None,"(254, 281)"
227.0,"[(139, 8), (241, 8), (139, 200), (241, 200)]",None,"(254, 281)"
228.0,"[(139, 8), (241, 8), (139, 200), (241, 200)]",None,"(254, 281)"
229.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,None
230.0,"[(140, 7), (240, 7), (140, 199), (240, 199)]",None,None
231.0,"[(140, 7), (240, 7), (140, 199), (240, 199)]",None,None
232.0,"[(140, 7), (240, 7), (140, 199), (240, 199)]",None,None
233.0,"[(140, 7), (240, 7), (140, 199), (240, 199)]",None,None
234.0,"[(140, 7), (240, 7), (140, 199), (240, 199)]",None,None
235.0,"[(140, 7), (240, 7), (140, 199), (240, 199)]",None,None
236.0,"[(139, 7), (240, 7), (139, 199), (240, 199)]",None,None
237.0,"[(140, 7), (240, 7), (140, 199), (240, 199)]",None,None
238.0,"[(140, 7), (240, 7), (140, 199), (240, 199)]",None,None
239.0,None,None,None
240.0,"[(139, 8), (240, 8), (139, 199), (240, 199)]",None,None
241.0,"[(140, 7), (241, 7), (140, 199), (241, 199)]",None,"(254, 282)"
242.0,"[(140, 7), (241, 7), (140, 199), (241, 199)]",None,None
243.0,"[(140, 7), (241, 7), (140, 199), (241, 199)]",None,None
244.0,"[(140, 7), (241, 7), (140, 199), (241, 199)]",None,None
245.0,"[(140, 8), (241, 8), (140, 199), (241, 199)]",None,None
246.0,"[(140, 8), (241, 8), (140, 199), (241, 199)]",None,"(254, 282)"
247.0,None,None,"(254, 282)"
248.0,"[(140, 8), (241, 8), (140, 199), (241, 199)]",None,None
249.0,"[(140, 8), (241, 8), (140, 199), (241, 199)]",None,None
250.0,"[(140, 8), (241, 8), (140, 199), (241, 199)]",None,None
251.0,"[(140, 8), (241, 8), (140, 199), (241, 199)]",None,None
252.0,"[(140, 8), (241, 8), (140, 199), (241, 199)]",None,None
253.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
254.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
255.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
256.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
257.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
258.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
259.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
260.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
261.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
262.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,None
263.0,"[(140, 7), (241, 7), (140, 200), (241, 200)]",None,None
264.0,"[(140, 7), (241, 7), (140, 200), (241, 200)]",None,None
265.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,"(254, 282)"
266.0,"[(141, 7), (241, 7), (141, 200), (241, 200)]",None,"(254, 282)"
267.0,"[(140, 7), (241, 7), (140, 199), (241, 199)]",None,"(254, 282)"
268.0,"[(140, 7), (241, 7), (140, 199), (241, 199)]",None,None
269.0,None,None,"(254, 282)"
270.0,None,None,"(254, 282)"
271.0,None,None,None
272.0,None,None,"(254, 282)"
273.0,None,None,"(255, 283)"
274.0,None,None,"(158, 187)"
275.0,None,None,"(255, 283)"
276.0,None,None,"(255, 283)"
277.0,None,None,"(253, 283)"
278.0,None,None,"(253, 283)"
279.0,None,None,"(253, 283)"
280.0,None,None,"(182, 173)"
281.0,None,None,"(253, 283)"
282.0,None,None,"(254, 283)"
283.0,None,None,"(254, 283)"
284.0,None,None,"(254, 283)"
285.0,"[(140, 7), (240, 7), (140, 200), (240, 200)]",None,"(254, 283)"
286.0,"[(140, 7), (240, 7), (140, 201), (240, 201)]",None,"(254, 283)"
287.0,"[(140, 7), (240, 7), (140, 201), (240, 201)]",None,"(254, 283)"
288.0,"[(140, 8), (240, 8), (140, 201), (240, 201)]",None,"(254, 283)"
289.0,"[(141, 8), (240, 8), (141, 201), (240, 201)]",None,"(255, 282)"
290.0,"[(142, 5), (241, 5), (142, 200), (241, 200)]",None,"(255, 282)"
291.0,"[(142, 6), (241, 6), (142, 200), (241, 200)]",None,"(255, 282)"
292.0,"[(142, 6), (241, 6), (142, 200), (241, 200)]",None,"(255, 282)"
293.0,"[(142, 6), (241, 6), (142, 200), (241, 200)]",None,"(255, 282)"
294.0,"[(141, 8), (240, 8), (141, 201), (240, 201)]",None,"(255, 282)"
295.0,"[(141, 8), (240, 8), (141, 201), (240, 201)]",None,"(255, 282)"
296.0,"[(141, 8), (240, 8), (141, 201), (240, 201)]",None,"(255, 282)"
297.0,"[(141, 7), (240, 7), (141, 201), (240, 201)]",None,"(155, 38)"
298.0,"[(141, 7), (240, 7), (141, 201), (240, 201)]",None,"(156, 37)"
299.0,"[(141, 7), (240, 7), (141, 201), (240, 201)]",None,"(255, 282)"
300.0,"[(141, 7), (240, 7), (141, 201), (240, 201)]",None,"(255, 282)"
301.0,None,None,"(254, 283)"
302.0,None,None,"(254, 283)"
303.0,None,None,"(254, 283)"
304.0,None,None,"(254, 283)"
305.0,None,None,"(254, 283)"
306.0,None,None,"(254, 283)"
307.0,None,None,"(254, 283)"
308.0,None,None,"(254, 283)"
309.0,None,None,"(254, 283)"
310.0,None,None,"(254, 283)"
311.0,None,None,"(254, 283)"
312.0,None,None,"(254, 283)"
313.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
314.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
315.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
316.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
317.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
318.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
319.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
320.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
321.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
322.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
323.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
324.0,"[(141, 7), (241, 7), (141, 201), (241, 201)]",None,"(256, 282)"
325.0,None,None,"(166, 63)"
326.0,None,None,"(165, 63)"
327.0,None,None,"(165, 63)"
328.0,None,None,"(165, 63)"
329.0,None,None,"(165, 63)"
330.0,None,None,"(165, 63)"
331.0,None,None,"(165, 63)"
332.0,None,None,"(165, 63)"
333.0,None,None,"(165, 63)"
334.0,None,None,"(165, 63)"
335.0,None,None,"(165, 63)"
336.0,None,None,"(165, 63)"
337.0,None,None,"(165, 63)"
338.0,None,None,"(165, 63)"
339.0,None,None,"(163, 59)"
340.0,None,None,"(163, 59)"
341.0,None,None,"(162, 60)"
342.0,None,None,"(256, 282)"
343.0,None,None,"(256, 282)"
344.0,None,None,"(256, 282)"
345.0,None,None,"(156, 54)"
346.0,None,None,"(256, 282)"
347.0,"[(142, 7), (241, 7), (142, 201), (241, 201)]",None,"(256, 282)"
348.0,None,None,"(256, 282)"
349.0,"[(141, 7), (240, 7), (141, 200), (240, 200)]",None,"(254, 282)"
350.0,"[(141, 7), (240, 7), (141, 200), (240, 200)]",None,"(254, 282)"
351.0,"[(140, 7), (240, 7), (140, 200), (240, 200)]",None,"(254, 282)"
352.0,None,None,"(253, 282)"
353.0,None,None,"(253, 282)"
354.0,None,None,"(164, 147)"
355.0,None,None,"(254, 282)"
356.0,None,None,"(175, 167)"
357.0,None,None,"(177, 177)"
358.0,None,None,"(181, 182)"
359.0,None,None,"(182, 188)"
360.0,None,None,"(186, 192)"
361.0,None,None,"(186, 197)"
362.0,None,None,"(187, 197)"
363.0,None,None,"(187, 204)"
364.0,None,None,"(254, 282)"
365.0,None,None,"(254, 282)"
366.0,None,None,"(189, 206)"
367.0,None,None,"(189, 207)"
368.0,None,None,"(189, 206)"
369.0,None,None,"(189, 206)"
370.0,None,None,"(189, 208)"
371.0,None,None,"(189, 208)"
372.0,None,None,"(189, 208)"
373.0,None,None,"(189, 211)"
374.0,None,None,"(190, 212)"
375.0,None,None,"(190, 210)"
376.0,None,None,"(190, 211)"
377.0,None,None,"(190, 211)"
378.0,None,None,"(190, 205)"
379.0,None,None,"(186, 198)"
380.0,None,None,"(185, 193)"
381.0,None,None,"(255, 283)"
382.0,None,None,"(255, 283)"
383.0,None,None,"(170, 160)"
384.0,None,None,"(167, 158)"
385.0,None,None,"(254, 282)"
386.0,None,None,"(254, 282)"
387.0,None,None,"(199, 161)"
388.0,None,None,"(203, 163)"
389.0,None,None,None
390.0,None,None,None
391.0,None,None,None
392.0,None,None,None
393.0,None,None,None
394.0,None,None,"(207, 166)"
395.0,None,None,None
396.0,None,None,None
397.0,None,None,None
398.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
399.0,"[(140, 8), (241, 8), (140, 200), (241, 200)]",None,None
400.0,"[(141, 9), (241, 9), (141, 200), (241, 200)]",None,None
401.0,"[(141, 9), (241, 9), (141, 200), (241, 200)]",None,None
402.0,"[(141, 9), (241, 9), (141, 200), (241, 200)]",None,None
403.0,"[(141, 9), (241, 9), (141, 200), (241, 200)]",None,None
404.0,"[(141, 8), (241, 8), (141, 200), (241, 200)]",None,None
405.0,"[(141, 8), (241, 8), (141, 200), (241, 200)]",None,None
406.0,"[(141, 8), (241, 8), (141, 200), (241, 200)]",None,None
407.0,"[(141, 8), (241, 8), (141, 200), (241, 200)]",None,None
408.0,"[(141, 8), (241, 8), (141, 200), (241, 200)]",None,None
409.0,"[(140, 7), (241, 7), (140, 201), (241, 201)]",None,None
410.0,"[(140, 7), (241, 7), (140, 201), (241, 201)]",None,None
411.0,"[(140, 7), (241, 7), (140, 201), (241, 201)]",None,None
412.0,"[(140, 8), (241, 8), (140, 201), (241, 201)]",None,None
413.0,"[(140, 8), (241, 8), (140, 201), (241, 201)]",None,None
414.0,"[(140, 8), (241, 8), (140, 201), (241, 201)]",None,None
415.0,"[(140, 8), (241, 8), (140, 201), (241, 201)]",None,None
416.0,"[(140, 9), (241, 9), (140, 201), (241, 201)]",None,None
417.0,"[(140, 9), (241, 9), (140, 201), (241, 201)]",None,None
418.0,"[(140, 9), (241, 9), (140, 201), (241, 201)]",None,None
419.0,"[(140, 9), (241, 9), (140, 201), (241, 201)]",None,None
420.0,"[(140, 9), (241, 9), (140, 201), (241, 201)]",None,None
421.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
422.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
423.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
424.0,"[(140, 10), (241, 10), (140, 200), (241, 200)]",None,None
425.0,"[(140, 10), (241, 10), (140, 200), (241, 200)]",None,None
426.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
427.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
428.0,"[(140, 8), (241, 8), (140, 200), (241, 200)]",None,None
429.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
430.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
431.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
432.0,"[(140, 9), (241, 9), (140, 200), (241, 200)]",None,None
433.0,"[(140, 8), (240, 8), (140, 201), (240, 201)]",None,None
434.0,"[(140, 8), (240, 8), (140, 201), (240, 201)]",None,None
435.0,"[(140, 8), (240, 8), (140, 201), (240, 201)]",None,None
436.0,"[(140, 8), (240, 8), (140, 201), (240, 201)]",None,None
437.0,"[(140, 8), (240, 8), (140, 201), (240, 201)]",None,None
438.0,"[(140, 8), (240, 8), (140, 201), (240, 201)]",None,None
439.0,"[(140, 8), (240, 8), (140, 201), (240, 201)]",None,None
