frameID,trayPoints,brushPoint,TwizzersPoint
89.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
90.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
91.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
92.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
93.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
94.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
95.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
96.0,"[(332, 27), (395, 27), (332, 193), (395, 193)]",None,None
97.0,"[(332, 28), (393, 28), (332, 194), (393, 194)]",None,None
98.0,"[(332, 28), (393, 28), (332, 194), (393, 194)]",None,None
99.0,"[(332, 27), (395, 27), (332, 193), (395, 193)]",None,None
100.0,"[(332, 28), (393, 28), (332, 194), (393, 194)]",None,None
101.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
102.0,"[(332, 28), (393, 28), (332, 193), (393, 193)]",None,None
103.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]","(348, 66)",None
104.0,"[(332, 28), (393, 28), (332, 193), (393, 193)]",None,None
105.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
106.0,"[(333, 27), (394, 27), (333, 193), (394, 193)]",None,None
107.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
108.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
109.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
110.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
111.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
112.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
113.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
114.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
115.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
116.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
117.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
118.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
119.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
120.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
121.0,"[(332, 28), (394, 28), (332, 193), (394, 193)]",None,None
122.0,"[(332, 28), (394, 28), (332, 193), (394, 193)]",None,None
123.0,"[(332, 28), (394, 28), (332, 193), (394, 193)]",None,None
124.0,"[(332, 28), (394, 28), (332, 193), (394, 193)]",None,None
125.0,"[(332, 29), (395, 29), (332, 192), (395, 192)]",None,None
126.0,"[(332, 28), (394, 28), (332, 193), (394, 193)]",None,None
127.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
128.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
129.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
130.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
131.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
132.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
133.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
134.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
135.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
136.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
137.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
138.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
139.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
140.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
